TestCase,iteration,before/after,PS-MarkSweep.count,PS-MarkSweep.time,PS-Scavenge.count,PS-Scavenge.time,blocked.count,count,daemon.count,deadlock.count,deadlocks,heap.committed,heap.init,heap.max,heap.usage,heap.used,loaded,name,new.count,non-heap.committed,non-heap.init,non-heap.max,non-heap.usage,non-heap.used,pools.Code-Cache.committed,pools.Code-Cache.init,pools.Code-Cache.max,pools.Code-Cache.usage,pools.Code-Cache.used,pools.Compressed-Class-Space.committed,pools.Compressed-Class-Space.init,pools.Compressed-Class-Space.max,pools.Compressed-Class-Space.usage,pools.Compressed-Class-Space.used,pools.Metaspace.committed,pools.Metaspace.init,pools.Metaspace.max,pools.Metaspace.usage,pools.Metaspace.used,pools.PS-Eden-Space.committed,pools.PS-Eden-Space.init,pools.PS-Eden-Space.max,pools.PS-Eden-Space.usage,pools.PS-Eden-Space.used,pools.PS-Eden-Space.used-after-gc,pools.PS-Old-Gen.committed,pools.PS-Old-Gen.init,pools.PS-Old-Gen.max,pools.PS-Old-Gen.usage,pools.PS-Old-Gen.used,pools.PS-Old-Gen.used-after-gc,pools.PS-Survivor-Space.committed,pools.PS-Survivor-Space.init,pools.PS-Survivor-Space.max,pools.PS-Survivor-Space.usage,pools.PS-Survivor-Space.used,pools.PS-Survivor-Space.used-after-gc,runnable.count,terminated.count,timed_waiting.count,total.committed,total.init,total.max,total.used,unloaded,uptime,vendor,waiting.count
org.apache.nifi.registry.event.TestEventFactory.testFlowUpdated,1,before,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.10826508858778659,103363760,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16721832E8,116721832,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665103937616412,76516200,308281344,31457280,308281344,0.1257858795373618,38777440,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,220085592,0,29557,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testFlowUpdated,1,after,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.10826508858778659,103363760,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16721896E8,116721896,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665112021743067,76516264,308281344,31457280,308281344,0.1257858795373618,38777440,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,220085656,0,29560,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testBucketCreatedEvent,1,before,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.10826508858778659,103363760,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16721896E8,116721896,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665112021743067,76516264,308281344,31457280,308281344,0.1257858795373618,38777440,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,220085656,0,29566,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testBucketCreatedEvent,1,after,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.10826508858778659,103363760,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.1672196E8,116721960,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665120105869722,76516328,308281344,31457280,308281344,0.1257858795373618,38777440,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,220085720,0,29568,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testFlowVersionedCreatedWhenCommentsMissing,1,before,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.1138719771341725,108716816,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.1672196E8,116721960,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665120105869722,76516328,308281344,31457280,308281344,0.1431500700866284,44130496,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,225438776,0,29570,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testFlowVersionedCreatedWhenCommentsMissing,1,after,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.1138719771341725,108716816,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16721992E8,116721992,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665124147933051,76516360,308281344,31457280,308281344,0.1431500700866284,44130496,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,225438808,0,29574,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testFlowCreated,1,before,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.1138719771341725,108716816,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16721992E8,116721992,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665124147933051,76516360,308281344,31457280,308281344,0.1431500700866284,44130496,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,225438808,0,29576,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventFactory.testFlowCreated,1,after,3,313,21,300,0,37,8,0,[],466616320,125829120,954728448,0.1138719771341725,108716816,14195,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16722056E8,116722056,30801920,2555904,251658240,0.12155100504557291,30589312,10223616,0,1073741824,0.008955895900726318,9616320,79167488,0,-1,0.9665132232059707,76516424,308281344,31457280,308281344,0.1431500700866284,44130496,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,225438872,0,29577,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventService.testPublishConsume,1,before,3,313,21,300,0,38,8,0,[],466616320,125829120,954728448,0.11516356952631625,109949936,14197,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16730472E8,116730472,30801920,2555904,251658240,0.12155939737955729,30591424,10223616,0,1073741824,0.008957117795944214,9617632,79167488,0,-1,0.9665762793938846,76521416,308281344,31457280,308281344,0.14715005264801234,45363616,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,34,586809344,128385024,954728447,226680408,0,29593,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestEventService.testPublishConsume,1,after,3,313,21,300,0,37,7,0,[],466616320,125829120,954728448,0.11516356952631625,109949936,14197,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.1674888E8,116748880,30801920,2555904,251658240,0.12161992390950521,30606656,10223616,0,1073741824,0.008957117795944214,9617632,79167488,0,-1,0.9666163968724131,76524592,308281344,31457280,308281344,0.14715005264801234,45363616,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,33,586809344,128385024,954728447,226701376,0,30600,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestStandardEvent.testGetFieldWhenDoesNotExist,1,before,3,313,21,300,0,36,7,0,[],466616320,125829120,954728448,0.11516356952631625,109949936,14197,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.1675396E8,116753960,30801920,2555904,251658240,0.12163772583007812,30611136,10223616,0,1073741824,0.008957117795944214,9617632,79167488,0,-1,0.9666239757411528,76525192,308281344,31457280,308281344,0.14715005264801234,45363616,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,32,586809344,128385024,954728447,226703896,0,30608,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestStandardEvent.testGetFieldWhenDoesNotExist,1,after,3,313,21,300,0,36,7,0,[],466616320,125829120,954728448,0.11516356952631625,109949936,14197,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16754024E8,116754024,30801920,2555904,251658240,0.12163772583007812,30611136,10223616,0,1073741824,0.008957117795944214,9617632,79167488,0,-1,0.9666247841538183,76525256,308281344,31457280,308281344,0.14715005264801234,45363616,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,32,586809344,128385024,954728447,226709336,0,30610,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestStandardEvent.testInvalidEvent,1,before,3,313,21,300,0,36,7,0,[],466616320,125829120,954728448,0.11516356952631625,109949936,14197,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.1675492E8,116754920,30801920,2555904,251658240,0.1216412862141927,30612032,10223616,0,1073741824,0.008957117795944214,9617632,79167488,0,-1,0.9666247841538183,76525256,308281344,31457280,308281344,0.14715005264801234,45363616,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,32,586809344,128385024,954728447,226704856,0,30613,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.event.TestStandardEvent.testInvalidEvent,1,after,3,313,21,300,0,36,7,0,[],466616320,125829120,954728448,0.11516356952631625,109949936,14197,9782@christian-ThinkPad-X250,0,120193024,2555904,-1,-1.16754952E8,116754952,30801920,2555904,251658240,0.1216412862141927,30612032,10223616,0,1073741824,0.008957117795944214,9617632,79167488,0,-1,0.9666251883601511,76525288,308281344,31457280,308281344,0.16451413939599277,50716640,0,133693440,83886080,716177408,0.055813198731898564,39972152,34364008,24641536,5242880,24641536,0.9988893549493019,24614168,24614168,2,0,32,586809344,128385024,954728447,232057912,0,30615,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoGroupLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.019893949991526806,18993320,2806,10015@christian-ThinkPad-X250,0,25231360,2555904,-1,-2.4631816E7,24631912,6094848,2555904,251658240,0.024051411946614584,6052736,2097152,0,1073741824,0.0018141642212867737,1947944,17039360,0,-1,0.9763146033653847,16635776,62914560,31457280,343932928,0.033029951700350134,11360088,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177274880,128385024,954728447,44881912,0,1661,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoGroupLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.021201505037796883,20241680,2833,10015@christian-ThinkPad-X250,0,25231360,2555904,-1,-2.4717416E7,24717416,6094848,2555904,251658240,0.024149068196614585,6077312,2097152,0,1073741824,0.0018195882439613342,1953768,17039360,0,-1,0.9792818509615384,16686336,62914560,31457280,343932928,0.03665961288824314,12608448,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177274880,128385024,954728447,44968808,0,1673,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateSnapshotLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.022508448391809103,21489456,2837,10015@christian-ThinkPad-X250,0,25296896,2555904,-1,-2.4752736E7,24752736,6160384,2555904,251658240,0.024227650960286458,6097088,2097152,0,1073741824,0.0018219724297523499,1956328,17039360,0,-1,0.9800438514122596,16699320,62914560,31457280,343932928,0.04028757607064596,13856224,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177340416,128385024,954728447,46242192,0,1678,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateSnapshotLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.022508448391809103,21489456,2839,10015@christian-ThinkPad-X250,0,25296896,2555904,-1,-2.476716E7,24767160,6160384,2555904,251658240,0.024258931477864582,6104960,2097152,0,1073741824,0.0018230453133583069,1957480,17039360,0,-1,0.9803776667668269,16705008,62914560,31457280,343932928,0.04028757607064596,13856224,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177340416,128385024,954728447,46268384,0,1683,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoArtifactLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.022508448391809103,21489456,2839,10015@christian-ThinkPad-X250,0,25296896,2555904,-1,-2.479312E7,24793120,6160384,2555904,251658240,0.024351755777994793,6128320,2097152,0,1073741824,0.0018230453133583069,1957480,17039360,0,-1,0.9806255634014424,16709232,62914560,31457280,343932928,0.04391437623558975,15103600,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177340416,128385024,954728447,47535888,0,1687,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoArtifactLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.023814972778521418,22736832,2841,10015@christian-ThinkPad-X250,0,25362432,2555904,-1,-2.4831488E7,24831488,6225920,2555904,251658240,0.024462890625,6156288,2097152,0,1073741824,0.001824118196964264,1958632,17039360,0,-1,0.9810560960036058,16716568,62914560,31457280,343932928,0.04391437623558975,15103600,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177405952,128385024,954728447,47582384,0,1692,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateFlowLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.023814972778521418,22736832,2841,10015@christian-ThinkPad-X250,0,25362432,2555904,-1,-2.485064E7,24850640,6225920,2555904,251658240,0.024533589680989582,6174080,2097152,0,1073741824,0.001824118196964264,1958632,17039360,0,-1,0.981157977764423,16718744,62914560,31457280,343932928,0.04391437623558975,15103600,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177405952,128385024,954728447,48855520,0,1696,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateFlowLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.02512228482375755,23984960,2843,10015@christian-ThinkPad-X250,0,25624576,2555904,-1,-2.4897568E7,24897568,6291456,2555904,251658240,0.024656168619791665,6204928,2097152,0,1073741824,0.001825191080570221,1959784,17301504,0,-1,0.9666299530954072,16724152,62914560,31457280,343932928,0.04754336287335652,16351728,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177733632,128385024,954728447,48888576,0,1700,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionBundleVersionLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.02512228482375755,23984960,2843,10015@christian-ThinkPad-X250,0,25690112,2555904,-1,-2.4914664E7,24914664,6291456,2555904,251658240,0.024748738606770834,6228224,2097152,0,1073741824,0.001825191080570221,1959784,17301504,0,-1,0.9668773304332386,16728432,62914560,31457280,343932928,0.04754336287335652,16351728,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177733632,128385024,954728447,48906440,0,1704,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionBundleVersionLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.026430082871061574,25233552,2845,10015@christian-ThinkPad-X250,0,25690112,2555904,-1,-2.4930256E7,24930256,6291456,2555904,251658240,0.0247833251953125,6236928,2097152,0,1073741824,0.001826263964176178,1960936,17301504,0,-1,0.9671062122691761,16732392,62914560,31457280,343932928,0.05117369861137576,17600320,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177733632,128385024,954728447,50163808,0,1707,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoBucketLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.026430082871061574,25233552,2845,10015@christian-ThinkPad-X250,0,25690112,2555904,-1,-2.4938704E7,24938704,6291456,2555904,251658240,0.024801127115885415,6241408,2097152,0,1073741824,0.001826263964176178,1960936,17301504,0,-1,0.967335556492661,16737936,62914560,31457280,343932928,0.05117369861137576,17600320,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177733632,128385024,954728447,50182408,0,1711,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoBucketLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.026430082871061574,25233552,2847,10015@christian-ThinkPad-X250,0,25690112,2555904,-1,-2.4962E7,24962000,6291456,2555904,251658240,0.024868011474609375,6258240,2097152,0,1073741824,0.001827336847782135,1962088,17301504,0,-1,0.9677091656309186,16742824,62914560,31457280,343932928,0.05480180135587367,18848144,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177733632,128385024,954728447,51449552,0,1714,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoVersionLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.02773707650114978,26481376,2847,10015@christian-ThinkPad-X250,0,25690112,2555904,-1,-2.497336E7,24973360,6291456,2555904,251658240,0.024900054931640624,6267072,2097152,0,1073741824,0.001827336847782135,1962088,17301504,0,-1,0.9678705388849432,16745616,62914560,31457280,343932928,0.05480180135587367,18848144,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177799168,128385024,954728447,51472344,0,1718,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoVersionLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.02773707650114978,26481376,2849,10015@christian-ThinkPad-X250,0,25755648,2555904,-1,-2.5003552E7,25003552,6356992,2555904,251658240,0.02497584025065104,6285376,2097152,0,1073741824,0.001828409731388092,1963240,17301504,0,-1,0.9684092203776041,16754936,62914560,31457280,343932928,0.05480180135587367,18848144,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177799168,128385024,954728447,52742152,0,1723,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateBucketLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.02904453099526788,27729640,2849,10015@christian-ThinkPad-X250,0,25755648,2555904,-1,-2.5017096E7,25017096,6356992,2555904,251658240,0.025026702880859376,6298176,2097152,0,1073741824,0.001828409731388092,1963240,17301504,0,-1,0.9684910629734849,16756352,62914560,31457280,343932928,0.0584311834195765,20096408,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177799168,128385024,954728447,52764728,0,1726,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateBucketLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.02904453099526788,27729640,2851,10015@christian-ThinkPad-X250,0,25755648,2555904,-1,-2.503652E7,25036520,6356992,2555904,251658240,0.025078837076822916,6311296,2097152,0,1073741824,0.001829482614994049,1964392,17301504,0,-1,0.9687860662286932,16761456,62914560,31457280,343932928,0.0584311834195765,20096408,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177799168,128385024,954728447,52752960,0,1729,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoVersionFullLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.030351097278710187,28977056,2851,10015@christian-ThinkPad-X250,0,25755648,2555904,-1,-2.502452E7,25024520,6356992,2555904,251658240,0.025010426839192707,6294080,2097152,0,1073741824,0.001829482614994049,1964392,17301504,0,-1,0.9690514766808712,16766048,62914560,31457280,343932928,0.0620580998862662,21343824,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177799168,128385024,954728447,54001576,0,1732,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionRepoVersionFullLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.030351097278710187,28977056,2855,10015@christian-ThinkPad-X250,0,25755648,2555904,-1,-2.5060688E7,25060688,6356992,2555904,251658240,0.025092569986979167,6314752,2097152,0,1073741824,0.0018315911293029785,1966656,17301504,0,-1,0.9698162656841856,16779280,62914560,31457280,343932928,0.0620580998862662,21343824,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177799168,128385024,954728447,54039408,0,1739,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionBundleLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.030351097278710187,28977056,2855,10015@christian-ThinkPad-X250,0,25821184,2555904,-1,-2.5092488E7,25092488,6422528,2555904,251658240,0.02521336873372396,6345152,2097152,0,1073741824,0.0018315911293029785,1966656,17301504,0,-1,0.9698971835049716,16780680,62914560,31457280,343932928,0.06568496983225752,22591224,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177864704,128385024,954728447,55323952,0,1743,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateExtensionBundleLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.0316576468034605,30224456,2857,10015@christian-ThinkPad-X250,0,25821184,2555904,-1,-2.5105544E7,25105544,6422528,2555904,251658240,0.025246429443359374,6353472,2097152,0,1073741824,0.0018326640129089355,1967808,17301504,0,-1,0.9701043331261837,16784264,62914560,31457280,343932928,0.06568496983225752,22591224,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177864704,128385024,954728447,55330000,0,1746,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateItemLinks,1,before,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.0316576468034605,30224456,2857,10015@christian-ThinkPad-X250,0,25821184,2555904,-1,-2.510844E7,25108440,6422528,2555904,251658240,0.025256601969401042,6356032,2097152,0,1073741824,0.0018326640129089355,1967808,17301504,0,-1,0.9701237534031724,16784600,62914560,31457280,343932928,0.06568496983225752,22591224,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177864704,128385024,954728447,56580296,0,1748,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.web.link.TestLinkService.testPopulateItemLinks,1,after,0,0,5,31,0,4,3,0,[],152043520,125829120,954728448,0.03296419632821081,31471856,2859,10015@christian-ThinkPad-X250,0,25821184,2555904,-1,-2.511544E7,25115440,6422528,2555904,251658240,0.025266011555989582,6358400,2097152,0,1073741824,0.0018337368965148926,1968960,17301504,0,-1,0.9703248919862689,16788080,62914560,31457280,343932928,0.06931183977824885,23838624,0,83886080,83886080,716177408,0.003361703361634105,2407576,0,5242880,5242880,5242880,0.9967147827148437,5225656,5225656,2,0,0,177864704,128385024,954728447,56587296,0,1751,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.ranger.TestRangerBasePluginWithPolicies.testDelegateAdmin,1,before,0,0,0,0,0,4,3,0,[],120586240,125829120,954728448,0.028154929348035936,27509552,940,10293@christian-ThinkPad-X250,0,8847360,2555904,-1,-8265168.0,8265264,2555904,2555904,251658240,0.008892059326171875,2237760,655360,0,1073741824,5.74253499507904E-4,616600,5636096,0,-1,0.9603896030159884,5412848,31457280,31457280,347078656,0.07926028156568636,27509552,0,83886080,83886080,716177408,0.0,0,0,5242880,5242880,5242880,0.0,0,0,2,0,0,129433600,128385024,954728447,35783288,0,452,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
