TestCase,ProjectName,CommitHash,iteration,before/after,PS-MarkSweep.count,PS-MarkSweep.time,PS-Scavenge.count,PS-Scavenge.time,blocked.count,count,daemon.count,deadlock.count,deadlocks,heap.committed,heap.init,heap.max,heap.usage,heap.used,loaded,name,new.count,non-heap.committed,non-heap.init,non-heap.max,non-heap.usage,non-heap.used,pools.Code-Cache.committed,pools.Code-Cache.init,pools.Code-Cache.max,pools.Code-Cache.usage,pools.Code-Cache.used,pools.Compressed-Class-Space.committed,pools.Compressed-Class-Space.init,pools.Compressed-Class-Space.max,pools.Compressed-Class-Space.usage,pools.Compressed-Class-Space.used,pools.Metaspace.committed,pools.Metaspace.init,pools.Metaspace.max,pools.Metaspace.usage,pools.Metaspace.used,pools.PS-Eden-Space.committed,pools.PS-Eden-Space.init,pools.PS-Eden-Space.max,pools.PS-Eden-Space.usage,pools.PS-Eden-Space.used,pools.PS-Eden-Space.used-after-gc,pools.PS-Old-Gen.committed,pools.PS-Old-Gen.init,pools.PS-Old-Gen.max,pools.PS-Old-Gen.usage,pools.PS-Old-Gen.used,pools.PS-Old-Gen.used-after-gc,pools.PS-Survivor-Space.committed,pools.PS-Survivor-Space.init,pools.PS-Survivor-Space.max,pools.PS-Survivor-Space.usage,pools.PS-Survivor-Space.used,pools.PS-Survivor-Space.used-after-gc,runnable.count,terminated.count,timed_waiting.count,total.committed,total.init,total.max,total.used,unloaded,uptime,vendor,waiting.count
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteFlowSnapshot,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19370672402965833,184937320,13218,18125@christian-ThinkPad-X250,0,111214592,2555904,-1,-1.07205368E8,107205368,27852800,2555904,251658240,0.10684534708658854,26888512,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665327868283747,71323872,307232768,31457280,307232768,0.46609754855315433,143200440,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572588032,128385024,954728447,292142688,0,24783,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteFlowWithSnapshots,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19370672402965833,184937320,13218,18125@christian-ThinkPad-X250,0,111214592,2555904,-1,-1.07205368E8,107205368,27852800,2555904,251658240,0.10684534708658854,26888512,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665327868283747,71323872,307232768,31457280,307232768,0.46609754855315433,143200440,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572588032,128385024,954728447,292142688,0,24788,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteFlowWithSnapshots,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19370672402965833,184937320,13218,18125@christian-ThinkPad-X250,0,111214592,2555904,-1,-1.07205464E8,107205464,27852800,2555904,251658240,0.10684534708658854,26888512,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665340877553286,71323968,307232768,31457280,307232768,0.46609754855315433,143200440,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572588032,128385024,954728447,292142784,0,24792,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testCreateExtensionBundleVersionDependency,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19370672402965833,184937320,13218,18125@christian-ThinkPad-X250,0,111214592,2555904,-1,-1.07205464E8,107205464,27852800,2555904,251658240,0.10684534708658854,26888512,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665340877553286,71323968,307232768,31457280,307232768,0.46609754855315433,143200440,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572588032,128385024,954728447,292142784,0,24802,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testCreateExtensionBundleVersionDependency,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19370672402965833,184937320,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07296696E8,107296696,27918336,2555904,251658240,0.10720748901367187,26979648,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665353886822824,71324064,307232768,31457280,307232768,0.46609754855315433,143200440,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,292234016,0,24807,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetFlowSnapshot,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19370672402965833,184937320,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.072974E8,107297400,27918336,2555904,251658240,0.10721028645833333,26980352,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665353886822824,71324064,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297321224,0,24813,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetFlowSnapshot,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07297432E8,107297432,27918336,2555904,251658240,0.10721028645833333,26980352,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665358223246003,71324096,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297321960,0,24816,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testCreateFlow,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07303064E8,107303064,27918336,2555904,251658240,0.107232666015625,26985984,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665358223246003,71324096,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297326888,0,24821,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testCreateFlow,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.0730316E8,107303160,27918336,2555904,251658240,0.107232666015625,26985984,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665371232515542,71324192,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297326984,0,24825,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteBucketNoChildren,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.0730316E8,107303160,27918336,2555904,251658240,0.10731124877929688,27005760,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9665371232515542,71324192,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297346760,0,24831,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteBucketNoChildren,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07330904E8,107330904,27918336,2555904,251658240,0.10731531778971354,27006784,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9666312236345471,71331136,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297354728,0,24835,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleByGroupArtifact,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13218,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07330592E8,107330592,27918336,2555904,251658240,0.10731023152669271,27005504,9568256,0,1073741824,0.008375369012355804,8992984,73793536,0,-1,0.9666443413146647,71332104,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,297354416,0,24843,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleByGroupArtifact,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.19903442114673428,190023824,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07339E8,107339000,27918336,2555904,251658240,0.10733718872070312,27012288,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9666701430325821,71334008,307232768,31457280,307232768,0.4826534128026344,148286944,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302451168,0,24853,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07344904E8,107344904,27918336,2555904,251658240,0.10735422770182292,27016576,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9666807672693717,71334792,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302457264,0,24862,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07344936E8,107344936,27918336,2555904,251658240,0.10735422770182292,27016576,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9666812009116896,71334824,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302457296,0,24864,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleById,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07359912E8,107359912,27918336,2555904,251658240,0.10741373697916666,27031552,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9666812009116896,71334824,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302472272,0,24869,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleById,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07366688E8,107366688,27918336,2555904,251658240,0.10743509928385417,27036928,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9667001727630995,71336224,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302479048,0,24874,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteExtensionBundle,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07366688E8,107366688,27918336,2555904,251658240,0.10743509928385417,27036928,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9667001727630995,71336224,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302479048,0,24880,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testDeleteExtensionBundle,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07376568E8,107376568,27918336,2555904,251658240,0.10743509928385417,27036928,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9668340598287634,71346104,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,302488928,0,24886,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetLatestSnapshotDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.20436424661769376,195112360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.0742784E8,107427840,27918336,2555904,251658240,0.10761744181315104,27082816,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9669070201487566,71351488,307232768,31457280,307232768,0.4992158909299675,153375480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307626704,0,24893,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetLatestSnapshotDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.0742896E8,107428960,27918336,2555904,251658240,0.10762125651041667,27083776,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9669091883603463,71351648,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307629032,0,24897,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testCreateExtensionBundle,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07439528E8,107439528,27918336,2555904,251658240,0.10765101114908854,27091264,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.966950926433448,71354728,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307638392,0,24905,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testCreateExtensionBundle,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07463024E8,107463024,27918336,2555904,251658240,0.10773162841796875,27111552,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9669943990758215,71357936,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307668864,0,24909,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleVersionsByBundleIdWhenDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07472984E8,107472984,27918336,2555904,251658240,0.10776952107747396,27121088,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9670001448365342,71358360,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307671848,0,24918,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleVersionsByBundleIdWhenDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07475008E8,107475008,27918336,2555904,251658240,0.10777562459309896,27122624,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9670067578818827,71358848,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307673872,0,24925,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetLatestSnapshot,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07487296E8,107487296,27918336,2555904,251658240,0.10781784057617187,27133248,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9670293072824157,71360512,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307690640,0,24948,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetLatestSnapshot,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.2096919437347697,200198864,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07492992E8,107492992,27918336,2555904,251658240,0.10784022013346355,27138880,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9670301745670515,71360576,307232768,31457280,307232768,0.5157717551794475,158461984,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,307691856,0,24950,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetItemsWithCountsFilteredByBuckets,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.21501963247249967,205285360,13219,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07492992E8,107492992,27918336,2555904,251658240,0.10784022013346355,27138880,9568256,0,1073741824,0.008375883102416992,8993536,73793536,0,-1,0.9670301745670515,71360576,307232768,31457280,307232768,0.5323275933900384,163548480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,312778352,0,24956,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetItemsWithCountsFilteredByBuckets,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.21501963247249967,205285360,13221,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07503416E8,107503416,27918336,2555904,251658240,0.1078503926595052,27141440,9568256,0,1073741824,0.00837700068950653,8994736,73793536,0,-1,0.967080585486512,71364296,307232768,31457280,307232768,0.5323275933900384,163548480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,312786328,0,24964,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleVersionsByBucketGroupArtifactWhenDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.21501963247249967,205285360,13221,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07495192E8,107495192,27918336,2555904,251658240,0.10782623291015625,27135360,9568256,0,1073741824,0.00837700068950653,8994736,73793536,0,-1,0.9670914265444605,71365096,307232768,31457280,307232768,0.5323275933900384,163548480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,312780552,0,24974,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleVersionsByBucketGroupArtifactWhenDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.21501963247249967,205285360,13221,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07501656E8,107501656,27918336,2555904,251658240,0.10784683227539063,27140544,9568256,0,1073741824,0.00837700068950653,8994736,73793536,0,-1,0.9671087722371781,71366376,307232768,31457280,307232768,0.5323275933900384,163548480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,312787016,0,24979,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleVersionByBucketGroupArtifactVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.21501963247249967,205285360,13221,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.07503384E8,107503384,27918336,2555904,251658240,0.10785191853841146,27141824,9568256,0,1073741824,0.00837700068950653,8994736,73793536,0,-1,0.9671148432296293,71366824,307232768,31457280,307232768,0.5323275933900384,163548480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,312788744,0,24985,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.db.TestDatabaseMetadataService.testGetExtensionBundleVersionByBucketGroupArtifactVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,3,356,20,269,0,36,7,0,[],461373440,125829120,954728448,0.21501963247249967,205285360,13221,18125@christian-ThinkPad-X250,0,111280128,2555904,-1,-1.0750556E8,107505560,27918336,2555904,251658240,0.10785191853841146,27141824,9568256,0,1073741824,0.00837700068950653,8994736,73793536,0,-1,0.9671443309072492,71369000,307232768,31457280,307232768,0.5323275933900384,163548480,0,128450560,83886080,716177408,0.04340850696033126,31088192,31080000,25690112,5242880,25690112,0.4145053162866709,10648688,10648688,2,0,32,572653568,128385024,954728447,312801544,0,24988,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
